μ_R2,σ_R2,μ_coef,σ_coef
0.9044091380729862,0.21310114401464952,0.24132464401255924,-10.784507743812798
0.14485211044862145,0.09796647727458485,-0.18952741778097942,483.1027829046261
0.4317303561709209,0.2502388991266302,1.3750614750022319,-74.4973578777892
0.6210097071101437,0.03189010170956175,15.035440614671058,-68.59263099252045
0.10272165794136023,0.23955902628289583,-0.665085619138037,-14.663064075095939
0.7554129469591874,0.10380153812804105,0.321752563050579,101.36671717141216
0.17066391718423013,0.14963905939211308,-1.033137510760104,248.09429306240952
0.27835416900698806,0.06742967638099051,-0.7538364613488285,421.08346559949103
0.6522012121068486,0.73203964488412,-0.560901927514864,-316.2660318053888
0.7500582754168221,0.6689908004261054,-3.271711775084074,-450.46226858541485
0.5370473631405339,0.3856644936748014,0.37770391906170986,-66.8005507184315
0.2386678453176415,0.6285738057709822,-1.1209480265667282,135.87434130883233
0.28930442051304395,0.5786830131205668,-1.961184887795108,16.651406541894442
0.28957564073011355,0.742241081990989,3.065143553714428,188.84539629196254
0.8694928676763989,0.2308828019794914,1.2795783992083671,-115.9086760838016
0.15680627682117676,0.3420424035853038,0.610115113498734,-129.14382098206113
0.7949490970031501,0.7629169052269555,0.9174963418427792,-9.066030320194196
0.8937335184899241,0.2054912438295725,1.791108038348587,4.900176999361161
0.7842740675808828,0.6356225687345607,1.7409844183062104,446.77255431114867
0.28262021829559625,0.5440880780158731,-0.4241066544878992,-130.2886286536108
0.6680677567188162,0.647879576874965,0.326788710092718,-27.319078651657442
0.6516871256161255,0.40835852600215095,1.6032424691906975,33.56211001164861
0.944110556867165,0.8787445940001195,-1.9444971845950894,-135.84274317540783
0.44859624868062586,0.12238819981118931,5.66670471181473,-648.7565824232418
0.9431108637134359,0.8734186213362197,-1.3043089354935415,-83.31529763914118
0.5527190092189347,0.6108042851428752,1.3257398421652968,-82.96087872632802
0.8459839108824144,0.7266817858183474,2.7886368091315274,34.308247451028826
0.8570259034883279,0.28455542131818745,3.9625103886834596,-17.472276886996752
0.35890198439676246,0.6824072524991254,4.918175440077376,394.1198102703681
0.7944086240586268,0.3330055831215595,0.9855319519732316,-38.612491515255456
0.26272045446616965,0.43736247987426036,0.4678251566515316,-128.04247637273053
0.6084677310055597,0.38392007857307453,1.1498935119568705,-51.96408832348789
0.8916842877407906,0.8722506265740043,0.5169125066084806,13.925265148328638
0.023746093349669928,0.6015267460218928,-0.017992016907261876,1.940484610807259
0.1865948625556313,0.47300622799907444,-2.4401663069362427,4.039479817010696
0.24434232038010584,0.12334107804779126,0.7584548627252305,234.02945580109613
0.7493060228093822,0.5084116915455533,2.7145192669678373,184.5167249274749
0.5831066946243479,0.7206965424984686,6.712970075106234,279.4177819571035
0.7068802258124987,0.4456605590699866,0.17879181100528624,-99.2253559145614
0.8598207762232719,0.013168157507144063,2.585305083926915,28.443704170332982
0.8437653349576621,0.8315828994094727,1.7394223244730975,71.68427018199475
0.8261793750515536,0.5693780680738243,2.2658907337955783,18.832884131410065
0.7733778656722325,0.7135311231203555,0.6162400110110878,-55.641612990846404
0.1556111316043749,0.6115036218188399,-10.839210203767307,428.577615473496
0.4908145872131904,0.22628777298633196,-6.204181222885819,-29.920254886461972
0.19164222830647204,0.4513315860752539,-4.730600368143182,47.89151213101394
0.5945760499130474,0.6800920459982313,2.7028495995303805,107.11609526398968
0.8054053347517032,0.4033444230354143,0.5017398818070383,-30.454282822537902
