μ,σ
-0.7255252030670615,-0.8605597225489335
-0.8546680955283764,-0.9249232183479309
-0.14303971981901661,-0.5442289907972128
-0.8428310149300139,-0.8741133736800605
0.2654597136334865,0.031339610488891
0.9318070150683592,0.8327096256619927
-0.5435847059767639,-0.60649176899156
-0.9405864603002879,-0.9550816872181774
0.245129753973402,0.11453494862249679
0.8046913293683192,0.4616919599046681
0.7299660671593846,0.4809553041059307
0.39537900706440715,0.02816811703323002
-0.8651945391667221,-0.9709507124823605
0.7894023598774689,0.7092820784874361
-0.09844508947556571,-0.21462618677000864
0.45073992130090684,-0.187131910706495
0.42592805122924776,0.01745740959414189
-0.6734520115839661,-0.8252355444913745
0.42147635617317386,0.13988165545426495
0.0924505891872927,-0.10956426643268735
0.6955602064581982,-0.30250896931264587
-0.9075575754840164,-0.9525195548525143
0.9276759765581157,0.8669573399418923
-0.5655033447041834,-0.6233280566637582
-0.8113459494633429,-0.8641889207509131
0.8914650757238145,-0.4477478871691548
0.45241788186202986,0.04209903615103888
0.033803065157376376,-0.22025651488182738
0.7560025939373051,0.44286116121756913
-0.978850508160308,-0.9872556845625702
0.7035889720015955,0.016301073345188336
-0.9482035858410908,-0.9786430225338042
-0.47629319389045727,-0.5704989420443652
0.7740432402638731,0.61440000094093
0.9327817697606993,0.8709052468633444
-0.2338119283813468,-0.5337595608145741
0.4541617040566133,0.017348340250244242
0.976100318109552,0.010186731745363053
-0.945875681452185,-0.973541017398194
0.859873858261277,0.6533090827555859
-0.8970524580456116,-0.8408109760007194
0.977027089860289,0.5945520460912428
0.8128624837171041,0.6863510951564868
0.050850011327642,-0.5166348943553045
0.6237345971143127,0.22927109712213328
0.876764402900172,0.7589133297883995
-0.2910435038666268,-0.4873947458339744
-0.5905372215521342,-0.7872872158195345
0.19225243961819888,0.08131040999296035
0.887110195698184,0.7450593680822832
-0.15573903781222978,-0.35850009373424624
-0.7824026832966798,-0.9600322234400401
0.8862144086158512,0.7893931401874057
0.959470395942251,0.5441532845916057
0.7392955809788238,0.508664138298713
-0.8061886990027803,-0.8732756835017345
0.9442908561978359,0.8835332723534581
-0.17211199521476603,-0.37373666509033193
0.8351786220565016,0.5952442992775995
0.9144395299022988,0.8317785552428151
0.89968825931563,0.6468664539829732
0.6700670428058481,0.2706766067845576
0.18152634630369932,0.07065064867754475
0.9405030059931029,0.882315764056299
-0.9062330132757281,-0.9257288693517394
0.8572170770451356,0.7174348693820073
-0.9610764212886107,-0.7647227799817894
0.23981313027206141,-0.152847319586011
-0.7072935810451741,-0.9261027375230999
-0.7473541551000284,-0.8624604767923982
0.8806593072675565,0.8116147592508772
-0.3803956141130816,-0.6676509745725515
0.20749578107662017,0.12550333570822064
0.9578641144455042,0.1016695542003651
0.4929094418582072,0.2454884287976323
-0.7063529359398525,-0.9130160273532144
0.6167919947799212,0.2610501816091147
-0.7771344641460118,-0.9013071270632018
-0.9561734205254219,-0.9785720499978482
0.8861017569957818,0.7706249223826287
0.8757354007502434,0.6545216590632201
0.7827319818996945,0.6727995910208495
-0.8840367351092998,-0.9875862285189153
0.9536346333794047,0.9119885672181529
-0.9076083931454206,-0.9272709311542827
0.8349379363357302,0.621621124638064
-0.5675337419055527,-0.6660161237636611
0.6500278461309397,0.2960112331094949
0.84150346323725,0.712300423413079
0.855679580622557,0.7756758885506603
0.9394672872803248,0.8238965000120944
0.785516554335268,0.49179942718756064
-0.05156232835081494,-0.173365661533488
-0.8831679383633754,-0.4168958982238251
0.4408478836995044,-0.03884074573305971
0.4158440834866487,0.05351831399879509
-0.8733169665837973,-0.13478081189829214
0.6364850048203555,0.5613699908202912
-0.7170950565091315,-0.9239919326378185
0.4084514192519599,0.14215424049943537
-0.3765056070900455,-0.4717290421033202
0.18118303184550452,0.06920437570001339
0.2998012746497858,-0.33425230022300095
0.9202374733070176,0.8426953998823
-0.9606218002214818,-0.9810912139005168
0.6378328819914313,0.4444714423777978
0.8360046447906836,-0.2583646184993425
-0.273558520690623,-0.4670250257981916
0.9688651669023304,-0.3484767474860092
-0.8183041762477958,-0.9369841052839494
-0.09965372736403724,-0.2807488830410904
0.8755816002372012,0.8184000426924414
0.599285273929929,0.5093223832693072
0.3846853175274192,0.22240510728850274
0.024885884192015664,-0.4556216884205481
0.9643620834138772,0.946250514681716
0.18198748327601513,-0.04797595646011015
0.47457085000414573,0.39196364577811027
0.9477331705774437,0.8308784544037036
0.2878217907846508,0.020967054533010458
0.2013966982844955,-0.07471255004675673
-0.7630425521256572,-0.9690844475609286
0.6404335788090104,0.4798018259240082
0.16025754820905677,0.049031823241942274
0.845931135057516,0.7375845874627823
-0.6809080264516633,-0.7616509048543352
-0.5477525881186485,-0.7323689211806104
0.8880414427641147,0.6413680026033015
0.9740844936693441,0.5466550471738165
0.6243759425879426,0.289659966597287
-0.9675015184438099,-0.9748506009955362
0.9775834709294776,0.4730915078978046
-0.4175150299247942,-0.5036026804402874
0.049806603725824294,0.0738734133345699
-0.23893479931382564,-0.4211232480312982
-0.2162843440770828,-0.6110838606879616
0.7665527767246929,0.5690666794522202
-0.8014823146919495,0.7896816483150281
0.6170844938580559,0.12364064068721932
-0.48223184695249216,-0.48316343299918485
0.824974064971893,0.7005148903020341
0.9333181353151151,0.9435677698373496
0.9108855386526753,0.7610465683885044
0.6437713212937248,-0.10504478111158569
0.748992232845964,0.5411588836152069
-0.41975411460626255,-0.5294210454976669
0.1962090958621891,-0.35334325637972386
-0.4202449244234359,-0.4320545949675377
0.8218805289127267,0.7797629842727077
0.9732084726941842,0.9441454267047328
0.7946208900264876,0.7687179797445096
-0.793915581212087,-0.8028970206230241
0.9526194243550773,0.6945162350872645
0.6935886827294748,0.613822391748607
0.9151650902760625,0.9077102738842
0.686658813831852,-0.4744902905149723
0.9474745860964072,0.7185501267035932
-0.3406509271748802,-0.33593059297536115
0.142380513941922,-0.09437123197316946
0.23058994406457925,0.009638150280814614
-0.06447463272229197,-0.05440944470877369
0.9704158431651149,0.9538464845097065
0.9853213150909551,0.9793034857848545
0.8612970804265668,0.7263613833884177
-0.3187451943885921,0.018757072442677145
0.9809341185612506,0.9572365321617696
0.8763799891685553,0.7905617200771641
0.8216136953204258,0.720493746253795
0.8597583808138775,0.8286355380151261
0.9853928175928036,0.9667099473946454
0.9834308919499399,0.9668351060702524
0.8919828888337412,0.8959430791929781
0.9565613323424885,0.9240238946461607
0.9799698674532907,0.9599357105444827
